,event_num,complaint_num,shift,tencode,tencode_desc,tencode_suffix,tencode_suffix_desc,disposition_code,disposition_desc,block,st_name,unit_disp,sector,zone,RPA,lat,lng,map_loc,call_date,call_time
1266,PD202000360087,,,43,,R,REPORT,1,,,,811A,MT,811K,6723.0,,,,05/04/2020,11:05:57 AM
1267,PD202000359644,,,3,,,,4,,,,55S53,N,,,,,,05/04/2020,08:17:05 AM
1268,PD202000361085,,,87,,P,PROGRESS,12,,,,515B,H,517,9413.0,,,,05/04/2020,04:59:32 PM
1269,PD202000175001,,,71,,A,ALARM,12,,,,315A,C,413,,,,,03/03/2020,12:46:11 AM
1270,PD202000356345,,,88,,PW,,5,,700.0,TULIP GROVE RD,521A,H,523,9525.0,36.202,-86.59200000000001,POINT (-86.592 36.202),05/03/2020,03:04:55 AM
1271,PD202000177922,,,93,,,,6,,,,127B,W,121,,,,,03/03/2020,11:32:32 PM
1272,PD202000361802,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,6,,,,832B,MT,831,8521.0,,,,05/04/2020,09:51:03 PM
1273,PD202000174929,,,43,,P,PROGRESS,4,,4100.0,NOLENSVILLE PKE,322C,,315Y,0.0,36.077,-86.726,POINT (-86.726 36.077),03/03/2020,12:19:25 AM
1274,PD202000360230,,,44,,P,PROGRESS,5,,,,121A,W,121K,4903.0,,,,05/04/2020,11:56:05 AM
1275,PD202000358489,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,3118,TE,321,8711.0,,,,05/03/2020,08:43:56 PM
1276,PD202000174982,,,71,,A,ALARM,12,,,,111C,W,115,4621.0,,,,03/03/2020,12:41:53 AM
1277,PD202000357636,,,87,,B,BANK/SECURITY ESCORT,4,,,,820B,MT,823N,6935.0,,,,05/03/2020,04:53:10 PM
1278,PD202000361545,,,96,,,,12,,,,413B,C,413,4217.0,,,,05/04/2020,07:58:50 PM
1279,PD202000175181,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,211C,E,213,1205.0,,,,03/03/2020,01:56:07 AM
1280,PD202000175912,,,43,,PM,,6,,,,223C,E,215,1355.0,,,,03/03/2020,09:11:09 AM
1281,PD202000361775,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,517B,H,515,9211.0,,,,05/04/2020,09:42:43 PM
1282,PD202000360912,,,43,,PV,,4,,1500.0,HADLEY AV,525B,,,,,,,05/04/2020,03:59:02 PM
1283,PD202000176404,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,N,615,5417.0,,,,03/03/2020,01:18:27 PM
1284,PD202000177477,,,95,,,,4,,100.0,INTERSTATE DR,423B,,436Y,0.0,36.171,-86.76899999999999,POINT (-86.769 36.171),03/03/2020,09:00:56 PM
1285,PD202000175084,,,61,,P,PROGRESS,11,,,,722C,N,617,4239.0,,,,03/03/2020,01:05:54 AM
1286,PD202000357642,,,71,,A,ALARM,11,,,,,H,523,,,,,05/03/2020,04:53:49 PM
1287,PD202000176369,,,43,,P,PROGRESS,4,,1100.0,LADY NASHVILLE DR,3F64,,,,,,,03/03/2020,01:08:48 PM
1288,PD202000360864,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,MT,815,5909.0,,,,05/04/2020,03:44:18 PM
1289,PD202000360467,,,96,,,,12,,,,4B40,C,425,4051.0,,,,05/04/2020,01:25:37 PM
1290,PD202000359141,,,87,,P,PROGRESS,4,,,,833C,MT,825,8313.0,,,,05/04/2020,03:54:16 AM
1291,PD202000360664,20200316573.0,,83,,R,REPORT,4,,,,623B,,,,,,,05/04/2020,02:41:40 PM
1292,PD202000358329,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,S,313,8423.0,,,,05/03/2020,07:43:40 PM
1293,PD202000175146,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,7F75,N,617,4239.0,,,,03/03/2020,01:38:21 AM
1294,PD202000361355,,,87,,P,PROGRESS,9T,,600.0,GIBSON DR,720B,723,723,1749.0,,,,05/04/2020,06:34:30 PM
1295,PD202000357296,,,40,,P,PROGRESS,11,,,,831A,MT,831,8609.0,,,,05/03/2020,02:46:56 PM
1296,PD202000359754,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,11,,5100.0,HUNTERS POINT LN,,,,,,,,05/04/2020,08:58:37 AM
1297,PD202000360125,,,43,,PM,,4,,1500.0,GALLATIN PKE N,7F65,M,727,1721.0,,,,05/04/2020,11:19:33 AM
1298,PD202000356846,,,43,,P,PROGRESS,15,,,,2911,PCW,,,,,,05/03/2020,09:42:11 AM
1299,PD202000359818,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,121A,W,125,4813.0,,,,05/04/2020,09:27:07 AM
1300,PD202000361756,,,71,,A,ALARM,11,,,,121C,W,117,,,,,05/04/2020,09:37:45 PM
1301,PD202000360201,,,43,,P,PROGRESS,11,,,,715A,M,727K,1751.0,,,,05/04/2020,11:47:13 AM
1302,PD202000358276,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,210A,S,335,8905.0,,,,05/03/2020,07:28:01 PM
1303,PD202000361605,,,96,,,,15,,,,415B,TE,425K,4055.0,,,,05/04/2020,08:31:25 PM
1304,PD202000361655,,,45,,P,PROGRESS,4T,,700.0,OLD HICKORY BLVD,8T81,,,,,,,05/04/2020,08:52:52 PM
1305,PD202000359442,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,832A,MT,835N,8651.0,,,,05/04/2020,06:49:50 AM
1306,PD202000357210,,,43,,P,PROGRESS,15,,,,2913,W,119Q,,,,,05/03/2020,01:50:05 PM
1307,PD202000358108,,,87,,B,BANK/SECURITY ESCORT,11,,,,,MT,833,7111.0,,,,05/03/2020,06:43:43 PM
1308,PD202000361846,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,825C,MT,823,6419.0,,,,05/04/2020,10:05:11 PM
1309,PD202000361993,,,43,,P,PROGRESS,4,,,,2F75,E,221,1917.0,,,,05/04/2020,11:18:38 PM
1310,PD202000175082,,,71,,A,ALARM,12A,,,,220C1,E,213,,,,,03/03/2020,01:05:14 AM
1311,PD202000175134,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,11,,,,227C,E,215,1355.0,,,,03/03/2020,01:31:05 AM
1312,PD202000177214,,,43,,P,PROGRESS,4,,,,426B,C,423,4025.0,,,,03/03/2020,07:34:30 PM
1313,PD202000359791,,,15,,P,PROGRESS,4,,7000.0,CHARLOTTE PKE,123A,,,,,,,05/04/2020,09:15:22 AM
1314,PD202000175863,,,96,,,,4,,2300.0,MURFREESBORO PKE,323C,335,325,8861.0,,,,03/03/2020,08:48:29 AM
1315,PD202000357262,,,75,,PJ,,11,,2700.0,DICKERSON PKE,225B,,218X,0.0,36.216,-86.764,POINT (-86.764 36.216),05/03/2020,02:24:44 PM
1316,PD202000358384,,,88,,P,PROGRESS,10,,,,110C,W,123,4701.0,,,,05/03/2020,07:57:43 PM
1317,PD202000357856,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,725B,M,721N,2027.0,,,,05/03/2020,05:36:54 PM
1318,PD202000175745,,,43,,P,PROGRESS,4,,,,5F64,H,515,9209.0,,,,03/03/2020,07:47:15 AM
1319,PD202000360765,,,44,,P,PROGRESS,5,,,,215B,E,225K,1801.0,,,,05/04/2020,03:12:59 PM
1320,PD202000359317,,,44,,P,PROGRESS,4,,,,513C,H,513N,9107.0,,,,05/04/2020,05:50:24 AM
1321,PD202000177576,,,43,,P,PROGRESS,4,,,,115B,W,115,5031.0,,,,03/03/2020,09:24:38 PM
1322,PD202000359372,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,400.0,,,H,521,9511.0,36.188,-86.61,POINT (-86.61 36.188),05/04/2020,06:19:47 AM
1323,PD202000175724,,,87,,PR,,11,,,,825C,MT,821,8041.0,,,,03/03/2020,07:36:05 AM
1324,PD202000359880,20200315966.0,,50,,RV,,11,,,,727A,,,,,,,05/04/2020,09:49:59 AM
1325,PD202000358043,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,321B,S,321,8711.0,,,,05/03/2020,06:28:51 PM
1326,PD202000176457,,,3,,,,15,,,,1E22,N,615,5331.0,,,,03/03/2020,01:47:00 PM
1327,PD202000177317,,,43,,P,PROGRESS,4,,,,214C,E,211,1029.0,,,,03/03/2020,08:10:30 PM
1328,PD202000176770,,,43,,P,PROGRESS,5S,,,,425A,C,423,4025.0,,,,03/03/2020,04:23:17 PM
1329,PD202000176779,,,43,,P,PROGRESS,4,,,,623A,N,613N,4461.0,,,,03/03/2020,04:28:18 PM
1330,PD202000361244,,,93,,,,6,,,,6F81,N,625,,,,,05/04/2020,05:53:07 PM
1331,PD202000175105,,,73,,P,PROGRESS,6,,,,835C,C,413K,4311.0,,,,03/03/2020,01:14:29 AM
1332,PD202000357072,20200313614.0,,54,,P,PROGRESS,6,,,,720A,M,727,1731.0,,,,05/03/2020,12:26:31 PM
1333,PD202000359793,,,43,,P,PROGRESS,15,,,,725A,M,725,2109.0,,,,05/04/2020,09:16:49 AM
1334,PD202000360400,,,15,,P,PROGRESS,15,,,,2E14,CW,211Q,1017.0,,,,05/04/2020,12:57:49 PM
1335,PD202000175680,,,71,,A,ALARM,12A,,,,222A,E,213N,1223.0,,,,03/03/2020,07:17:56 AM
1336,PD202000359198,,,71,,A,ALARM,6,,,,823C,MT,821,8035.0,,,,05/04/2020,04:29:30 AM
1337,PD202000176718,20200152535.0,,44,,R,REPORT,1,,500.0,CHEYENNE BLVD,713B,,225Z,0.0,36.26,-86.679,POINT (-86.679 36.26),03/03/2020,03:51:50 PM
1338,PD202000360827,,,92,,P,PROGRESS,4,,,,1M71,H,517,9113.0,,,,05/04/2020,03:29:03 PM
1339,PD202000357989,,,71,,A,ALARM,13,,,,4M80,MT,825,,,,,05/03/2020,06:14:15 PM
1340,PD202000357879,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,4600.0,FOREST RIDGE DR,522B,,,,,,,05/03/2020,05:45:10 PM
1341,PD202000360475,,,87,,P,PROGRESS,5,,,,125A,W,123,4709.0,,,,05/04/2020,01:29:22 PM
1342,PD202000358199,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,331B,S,331,8757.0,,,,05/03/2020,07:08:55 PM
1343,PD202000359620,,,15,,P,PROGRESS,15,,,,2E16,E,211,1011.0,,,,05/04/2020,08:09:09 AM
1344,PD202000357878,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,113B,W,113,5133.0,,,,05/03/2020,05:44:32 PM
1345,PD202000359358,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,,,835A,MT,833,8623.0,,,,05/04/2020,06:12:04 AM
1346,PD202000360313,,,43,,P,PROGRESS,4,,2400.0,ELM HILL PKE,513A,,,,,,,05/04/2020,12:24:03 PM
1347,PD202000360164,,,88,,PW,,11,,200.0,PLUM NELLY CIR,,325,833,8623.0,,,,05/04/2020,11:32:55 AM
1348,PD202000361400,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,326B,S,333,8863.0,,,,05/04/2020,06:50:17 PM
1349,PD202000361921,20200317590.0,,40,,P,PROGRESS,6,,,,825B,MT,825,8531.0,,,,05/04/2020,10:43:55 PM
1350,PD202000175716,,,43,,P,PROGRESS,4,,3800.0,CENTRAL PKE,317A,H,521,9529.0,36.174,-86.60799999999999,POINT (-86.608 36.174),03/03/2020,07:33:37 AM
1351,PD202000359592,,,87,,B,BANK/SECURITY ESCORT,4,,,CREEKSIDE DR,325A,,,,,,,05/04/2020,07:57:54 AM
1352,PD202000175937,,,43,,P,PROGRESS,11,,,,,E,213,1039.0,,,,03/03/2020,09:20:49 AM
1353,PD202000176006,,,70,,A,ALARM,12,,,,385A,H,525,9617.0,,,,03/03/2020,09:58:35 AM
1354,PD202000359690,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,825A,MT,815,5909.0,,,,05/04/2020,08:32:50 AM
1355,PD202000358482,,,71,,A,ALARM,12,,,,5120,MT,831K,8501.0,,,,05/03/2020,08:41:48 PM
1356,PD202000358818,,,96,,,,12,,3900.0,CLARKSVILLE PKE,625C,,231X,0.0,36.209,-86.839,POINT (-86.839 36.209),05/03/2020,11:45:14 PM
1357,PD202000358280,,,45,,P,PROGRESS,11,,,,,H,535,8935.0,,,,05/03/2020,07:28:42 PM
1358,PD202000356746,,,43,,P,PROGRESS,15,,3000.0,SMITH SPRINGS RD,7F73,,327T,0.0,36.086,-86.598,POINT (-86.598 36.086),05/03/2020,08:28:48 AM
1359,PD202000360131,20200316338.0,,44,,R,REPORT,4,,,,225A,,,,,,,05/04/2020,11:21:20 AM
1360,PD202000356629,,,43,,P,PROGRESS,4,,100.0,RYBURN CT,525A,,,,,,,05/03/2020,06:48:03 AM
1361,PD202000357770,,,87,,W,WARRANT ASSISTANCE ESCORT,5,,,,212B,E,213,1229.0,,,,05/03/2020,05:13:23 PM
1362,PD202000359605,,,93,,,,3,,,MM 81 2 I65 N,5191,South,313N,80040.0,36.131,-86.774,POINT (-86.774 36.131),05/04/2020,08:03:24 AM
1363,PD202000176766,,,87,,P,PROGRESS,4,,,,727A,M,727,1731.0,,,,03/03/2020,04:21:47 PM
1364,PD202000357143,,,43,,A,ALARM,13,,,,325A,S,325,,,,,05/03/2020,01:08:09 PM
1365,PD202000361055,,,93,,,,6,,3000.0,LINCOYA BAY DR,532B,,,,,,,05/04/2020,04:48:29 PM
1366,PD202000361132,,,40,,TS,TERRY STOP,6,,3800.0,NOLENSVILLE PKE,822B,,314Z,0.0,36.088,-86.73100000000001,POINT (-86.731 36.088),05/04/2020,05:16:30 PM
1367,PD202000361483,,,50,,P,PROGRESS,11,,,,,E,213,1217.0,,,,05/04/2020,07:32:03 PM
1368,PD202000177207,,,43,,P,PROGRESS,4,,,,423B,C,425N,4031.0,,,,03/03/2020,07:33:55 PM
1369,PD202000175817,,,43,,P,PROGRESS,4,,,,317C,C,411N,4145.0,,,,03/03/2020,08:24:21 AM
1370,PD202000356626,,,43,,P,PROGRESS,6,,,,120A,W,125N,4817.0,,,,05/03/2020,06:46:20 AM
1371,PD202000359500,20200315696.0,,43,,P,PROGRESS,1,,,,521A,,,,,,,05/04/2020,07:21:07 AM
1372,PD202000176483,,,70,,A,ALARM,11,,,,,S,321K,8701.0,,,,03/03/2020,02:00:31 PM
1373,PD202000358838,,,88,,PW,,4,,,,4M72,S,331K,8763.0,,,,05/03/2020,11:57:37 PM
1374,PD202000175801,20200151543.0,,43,,R,REPORT,1,,200.0,E PALESTINE AV,711A,,,,,,,03/03/2020,08:17:59 AM
1375,PD202000361409,,,43,,P,PROGRESS,11,,,,8E84,MT,815,6625.0,,,,05/04/2020,06:53:16 PM
1376,PD202000359869,,,15,,P,PROGRESS,15,,,,2E18,E,211,1021.0,,,,05/04/2020,09:46:42 AM
1377,PD202000176465,,,92,,P,PROGRESS,4,,,OLD HICKORY BLVD,55S68,,523,9557.0,,,,03/03/2020,01:52:35 PM
1378,PD202000359903,,,44,,P,PROGRESS,6,,,,615A,N,617K,4239.0,,,,05/04/2020,09:58:24 AM
1379,PD202000176131,,,92,,P,PROGRESS,6,,,LEBANON PKE,521C,,521,9601.0,,,,03/03/2020,10:56:36 AM
1380,PD202000356513,,,43,,P,PROGRESS,5,,,,511C,H,511,8209.0,,,,05/03/2020,05:08:06 AM
1381,PD202000357405,,,40,,PV,,5,,,,123B,W,125,4803.0,,,,05/03/2020,03:38:03 PM
1382,PD202000359611,,,15,,P,PROGRESS,15,,,,5535,E,211,1025.0,,,,05/04/2020,08:04:55 AM
1383,PD202000175157,,,73,,P,PROGRESS,4,,,,7F75,N,613N,4475.0,,,,03/03/2020,01:43:12 AM
1384,PD202000357071,,,70,,A,ALARM,12,,900.0,SEPTO CT,325A,335,325,8891.0,36.075,-86.652,POINT (-86.652 36.075),05/03/2020,12:25:21 PM
1385,PD202000360988,,,92,,P,PROGRESS,4,,,,517B,H,517,9113.0,,,,05/04/2020,04:25:53 PM
1386,PD202000175308,,,45,,P,PROGRESS,6,,1100.0,BELL RD,321C,335,325,8721.0,,,,03/03/2020,02:54:53 AM
1387,PD202000176294,,,44,,P,PROGRESS,4,,4700.0,CHARLOTTE AV,111A,,,,,,,03/03/2020,12:26:08 PM
1388,PD202000360522,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,S,313,8357.0,,,,05/04/2020,01:47:57 PM
1389,PD202000359596,,,87,,P,PROGRESS,4,,,,623A,N,625N,3121.0,,,,05/04/2020,08:00:28 AM
1390,PD202000359355,,,3,,,,3R,,,,3F63,C,411P,,,,,05/04/2020,06:10:09 AM
1391,PD202000177512,,,93,,,,9T,,,,122B,W,123,4677.0,,,,03/03/2020,09:08:52 PM
1392,PD202000360739,,,45,,P,PROGRESS,1T,,,,517B,H,517K,9411.0,,,,05/04/2020,03:04:36 PM
1393,PD202000176288,,,43,,P,PROGRESS,4,,2300.0,GALLATIN PKE N,727A,M,727,1721.0,,,,03/03/2020,12:22:40 PM
1394,PD202000356195,,,43,,P,PROGRESS,15,,,,425C,C,425K,4027.0,,,,05/03/2020,01:34:22 AM
1395,PD202000174932,,,96,,,,12,,,,117C,W,117K,6123.0,,,,03/03/2020,12:20:22 AM
1396,PD202000358602,,,71,,A,ALARM,4,,,,313B,S,313,,,,,05/03/2020,09:37:24 PM
1397,PD202000360552,,,87,,P,PROGRESS,11,,,,,S,333,8867.0,,,,05/04/2020,01:58:52 PM
1398,PD202000175682,,,43,,P,PROGRESS,4,,,,111A,W,111K,4531.0,,,,03/03/2020,07:19:09 AM
1399,PD202000359680,,,71,,A,ALARM,12,,300.0,PLUS PARK BLVD,317A,,321Y,0.0,36.129,-86.725,POINT (-86.725 36.129),05/04/2020,08:30:04 AM
1400,PD202000356231,,,87,,P,PROGRESS,6,,,,825C,W,117,6001.0,,,,05/03/2020,02:02:10 AM
1401,PD202000359237,,,71,,A,ALARM,11,,,,815C,MT,823,6931.0,,,,05/04/2020,05:01:36 AM
1402,PD202000176103,,,43,,P,PROGRESS,4,,,,831A,MT,831,8505.0,,,,03/03/2020,10:43:15 AM
1403,PD202000358694,,,93,,,,9T,,,,5921,MT,813,5625.0,,,,05/03/2020,10:20:58 PM
1404,PD202000359146,,,96,,,,12,,,,111C,W,111,4543.0,,,,05/04/2020,03:56:24 AM
1405,PD202000357983,,,87,,B,BANK/SECURITY ESCORT,11,,,,,S,331K,8717.0,,,,05/03/2020,06:12:41 PM
1406,PD202000360241,,,93,,,,3R,,,,5122,E,225K,1588.0,,,,05/04/2020,11:58:39 AM
1407,PD202000357486,,,15,,P,PROGRESS,15,,100.0,UNA RECREATION RD,2933,,325Y,0.0,36.1,-86.641,POINT (-86.641 36.1),05/03/2020,04:20:09 PM
1408,PD202000177757,,,96,,,,12,,,,223C,E,213N,1251.0,,,,03/03/2020,10:33:28 PM
1409,PD202000359230,,,88,,PW,,11,,,,332C,S,313K,8333.0,,,,05/04/2020,04:56:50 AM
1410,PD202000175956,,,57,,RJ,,4,,,,321C,E,211K,1119.0,,,,03/03/2020,09:33:31 AM
1411,PD202000175713,,,15,,P,PROGRESS,15,,,,835C,MT,833,8621.0,,,,03/03/2020,07:32:21 AM
1412,PD202000175689,,,71,,A,ALARM,12,,,,2911,N,611P,4425.0,,,,03/03/2020,07:22:35 AM
1413,PD202000176630,,,45,,P,PROGRESS,1T,,,,833A,E,211,1109.0,,,,03/03/2020,03:12:01 PM
1414,PD202000357523,,,70,,A,ALARM,5,,,,125C,W,125,4811.0,,,,05/03/2020,04:34:40 PM
1415,PD202000360247,,,45,,P,PROGRESS,11,,,,712A,M,721N,2010.0,,,,05/04/2020,12:00:14 PM
1416,PD202000360565,,,15,,P,PROGRESS,15,,,,2F74,E,211N,1021.0,,,,05/04/2020,02:01:25 PM
1417,PD202000176846,,,43,,P,PROGRESS,4,,,,123A,W,123,4677.0,,,,03/03/2020,04:58:19 PM
1418,PD202000360292,,,96,,,,3,,2200.0,GALLATIN PKE N,7F63,M,727,1737.0,,,,05/04/2020,12:17:01 PM
1419,PD202000357103,,,43,,P,PROGRESS,4,,400.0,OLD HICKORY BLVD,833A,,,,,,,05/03/2020,12:43:23 PM
1420,PD202000177765,,,43,,P,PROGRESS,4,,,,226C,E,215,1355.0,,,,03/03/2020,10:35:54 PM
1421,PD202000177418,,,40,,PV,,6,,,,2F72,E,227,1939.0,,,,03/03/2020,08:42:39 PM
1422,PD202000174969,,,43,,P,PROGRESS,4,,,,325C,C,423N,4023.0,,,,03/03/2020,12:38:01 AM
1423,PD202000177637,,,96,,,,15,,7700.0,HIGHWAY 70 S,122B,W,137N,,,,,03/03/2020,09:49:09 PM
1424,PD202000357625,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,5M76,H,513,9039.0,,,,05/03/2020,04:51:36 PM
1425,PD202000361057,,,43,,P,PROGRESS,4,,,,316B,S,321,8703.0,,,,05/04/2020,04:49:25 PM
1426,PD202000356503,,,96,,,,12,,,,821C,MT,821K,8015.0,,,,05/03/2020,04:58:48 AM
1427,PD202000361796,,,70,,A,ALARM,12A,,,,333B,S,331,,,,,05/04/2020,09:49:33 PM
1428,PD202000361205,,,57,,P,PROGRESS,6,,2000.0,25TH AV N,617B,,125Z,0.0,36.183,-86.818,POINT (-86.818 36.183),05/04/2020,05:40:02 PM
1429,PD202000356197,20200312861.0,,71,,A,ALARM,6,,,,320C,,,,,,,05/03/2020,01:35:17 AM
1430,PD202000356972,,,43,,P,PROGRESS,4,,,,625A,N,623,3115.0,,,,05/03/2020,11:23:42 AM
1431,PD202000358605,,,87,,P,PROGRESS,11,,,,,W,125K,4804.0,,,,05/03/2020,09:38:07 PM
1432,PD202000360847,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,125B,W,115,4673.0,,,,05/04/2020,03:36:21 PM
1433,PD202000360962,,,57,,P,PROGRESS,4,,4300.0,OAKCREST LN,523B,,,,,,,05/04/2020,04:18:20 PM
1434,PD202000357987,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,700.0,AIRWAYS CIR,511B,,331Y,0.0,36.152,-86.68,POINT (-86.68 36.152),05/03/2020,06:14:01 PM
1435,PD202000177451,,,96,,,,12,,,,5273,N,617,4323.0,,,,03/03/2020,08:53:08 PM
1436,PD202000176445,,,43,,R,REPORT,1,,5100.0,HARDING PL,SAPR,,323W,0.0,36.09,-86.68799999999999,POINT (-86.688 36.09),03/03/2020,01:41:14 PM
1437,PD202000174895,,,43,,P,PROGRESS,4,,,,812C,MT,815,6623.0,,,,03/03/2020,12:00:23 AM
1438,PD202000174985,,,87,,P,PROGRESS,11,,,,332C,C,413,4231.0,,,,03/03/2020,12:42:23 AM
1439,PD202000177307,,,15,,P,PROGRESS,15,,,,221C,E,221,1979.0,,,,03/03/2020,08:08:19 PM
1440,PD202000358886,,,96,,,,15,,,,425C,C,425K,4027.0,,,,05/04/2020,12:35:10 AM
1441,PD202000357087,,,70,,A,ALARM,11,,,,833A,MT,835,8651.0,,,,05/03/2020,12:35:52 PM
1442,PD202000360370,,,96,,,,4,,,,4B42,C,423N,4021.0,,,,05/04/2020,12:44:14 PM
1443,PD202000357086,,,44,,P,PROGRESS,6,,4200.0,OLD HICKORY BLVD,517A,,334Y,0.0,36.222,-86.625,POINT (-86.625 36.222),05/03/2020,12:34:15 PM
1444,PD202000359746,,,3,,,,15,,600.0,MARRIOTT DR,815B,,331W,0.0,36.145,-86.69,POINT (-86.69 36.145),05/04/2020,08:56:26 AM
1445,PD202000361609,,,71,,A,ALARM,12,,2400.0,DICKERSON PKE,223B,,217V,0.0,36.209,-86.766,POINT (-86.766 36.209),05/04/2020,08:33:14 PM
1446,PD202000358780,,,45,,P,PROGRESS,1T,,6500.0,CHARLOTTE PKE,125B,,134Z,0.0,36.14,-86.87899999999999,POINT (-86.879 36.14),05/03/2020,11:19:23 PM
1447,PD202000176674,,,96,,,,12,,,,5532,E,227,1997.0,,,,03/03/2020,03:32:40 PM
1448,PD202000358986,,,87,,B,BANK/SECURITY ESCORT,5,,,,3545,H,517,9113.0,,,,05/04/2020,02:06:37 AM
1449,PD202000360279,,,15,,P,PROGRESS,15,,,,5533,N,611,4429.0,,,,05/04/2020,12:12:14 PM
1450,PD202000177944,,,43,,P,PROGRESS,4,,,,3F76,S,325K,8871.0,,,,03/03/2020,11:41:58 PM
1451,PD202000357301,,,96,,,,4,,,,317B,S,317K,8845.0,,,,05/03/2020,02:49:28 PM
1452,PD202000359249,,,44,,P,PROGRESS,6,,,,813C,MT,811K,5519.0,,,,05/04/2020,05:11:08 AM
1453,PD202000175788,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,3M81,E,213,1239.0,,,,03/03/2020,08:10:26 AM
1454,PD202000357850,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,5700.0,S NEW HOPE RD,726C9,,523,9515.0,36.176,-86.615,POINT (-86.615 36.176),05/03/2020,05:34:52 PM
1455,PD202000361555,,,93,,,,9T,,,,7F72,PCW,,,,,,05/04/2020,08:05:04 PM
1456,PD202000357675,,,87,,B,BANK/SECURITY ESCORT,4,,,,831B,MT,833,7107.0,,,,05/03/2020,04:58:03 PM
1457,PD202000177375,,,83,,P,PROGRESS,5,,,,610B,N,617,4227.0,,,,03/03/2020,08:29:04 PM
1458,PD202000177370,,,96,,,,12,,,,5532,E,227K,1997.0,,,,03/03/2020,08:27:13 PM
1459,PD202000360291,,,44,,P,PROGRESS,14,,,,223A,ECC,211,1019.0,,,,05/04/2020,12:17:00 PM
1460,PD202000359177,,,96,,,,12,,,,815C,MT,813K,5625.0,,,,05/04/2020,04:18:39 AM
1461,PD202000357454,,,43,,P,PROGRESS,4,,,,423A,N,613N,4463.0,,,,05/03/2020,04:07:02 PM
1462,PD202000175278,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,511B9,H,515,9201.0,,,,03/03/2020,02:27:31 AM
1463,PD202000359836,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,823A,MT,825,6407.0,,,,05/04/2020,09:35:12 AM
1464,PD202000177443,,,93,,,,9,,,,821B,MT,825V,8525.0,,,,03/03/2020,08:51:56 PM
1465,PD202000360277,,,93,,,,3R,,,,5122,E,225K,1592.0,,,,05/04/2020,12:11:26 PM
1466,PD202000361277,,,87,,W,WARRANT ASSISTANCE ESCORT,6,,,,121B,W,121,4909.0,,,,05/04/2020,06:06:24 PM
1467,PD202000175286,,,43,,P,PROGRESS,4,,,,615C,N,617N,4307.0,,,,03/03/2020,02:31:15 AM
1468,PD202000177638,,,45,,P,PROGRESS,11,,,,,N,611,4403.0,,,,03/03/2020,09:49:33 PM
1469,PD202000361707,,,92,,P,PROGRESS,12,,,,2932,MT,821K,8019.0,,,,05/04/2020,09:24:09 PM
1470,PD202000175172,,,43,,P,PROGRESS,4C,,,,121C,W,115,4653.0,,,,03/03/2020,01:53:15 AM
1471,PD202000357084,,,87,,P,PROGRESS,5S,,,,831A,MT,831,8609.0,,,,05/03/2020,12:34:03 PM
1472,PD202000177821,,,96,,,,15,,3400.0,LEBANON PKE,517C,521,521,9601.0,,,,03/03/2020,10:50:54 PM
1473,PD202000361887,,,52,,RJ,,1,,,,815C,MT,815V,5805.0,,,,05/04/2020,10:23:30 PM
1474,PD202000176641,,,71,,A,ALARM,13,,,,3F72,H,513K,9021.0,,,,03/03/2020,03:18:37 PM
1475,PD202000361700,,,46,,P,PROGRESS,11,,,,323B,,325,88080.0,,,,05/04/2020,09:20:03 PM
1476,PD202000176336,,,46,,P,PROGRESS,1T,,,OLD HICKORY BLVD W,723A,M,723,1745.0,36.264,-86.73200000000001,POINT (-86.732 36.264),03/03/2020,12:49:04 PM
1477,PD202000358218,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,,,111B,W,117,6119.0,,,,05/03/2020,07:13:46 PM
